year,country,happiness_rank,happiness_score,gdp_per_capita,family,life_expectancy,freedom,generosity,government_corr,social_support
2019,Kenya,121,4.5089999999999995,0.512,,0.581,0.431,0.37200000000000005,0.053,0.983
2019,Mauritania,122,4.49,0.57,,0.489,0.066,0.106,0.08800000000000001,1.167
2019,Mozambique,123,4.466,0.204,,0.39,0.494,0.19699999999999998,0.138,0.986
2019,Tunisia,124,4.461,0.9209999999999999,,0.815,0.16699999999999998,0.059000000000000004,0.055,1.0
2019,Bangladesh,125,4.456,0.562,,0.723,0.527,0.166,0.14300000000000002,0.9279999999999999
2019,Iraq,126,4.437,1.043,,0.574,0.24100000000000002,0.14800000000000002,0.08900000000000001,0.98
2019,Congo (Kinshasa),127,4.418,0.094,,0.35700000000000004,0.26899999999999996,0.212,0.053,1.125
2019,Mali,128,4.39,0.385,,0.308,0.327,0.153,0.052000000000000005,1.105
2019,Sierra Leone,129,4.374,0.268,,0.242,0.309,0.252,0.045,0.841
2019,Sri Lanka,130,4.3660000000000005,0.9490000000000001,,0.831,0.47,0.244,0.047,1.265
2019,Myanmar,131,4.36,0.71,,0.555,0.525,0.5660000000000001,0.172,1.181
2019,Chad,132,4.35,0.35,,0.192,0.174,0.198,0.078,0.7659999999999999
2019,Ukraine,133,4.332,0.82,,0.7390000000000001,0.17800000000000002,0.187,0.01,1.39
2019,Ethiopia,134,4.2860000000000005,0.336,,0.532,0.344,0.209,0.1,1.033
2019,Swaziland,135,4.212,0.8109999999999999,,0.0,0.313,0.07400000000000001,0.135,1.149
2019,Uganda,136,4.189,0.332,,0.44299999999999995,0.35600000000000004,0.252,0.06,1.069
2019,Egypt,137,4.166,0.9129999999999999,,0.644,0.24100000000000002,0.076,0.067,1.0390000000000001
2019,Zambia,138,4.107,0.578,,0.426,0.431,0.247,0.087,1.058
2019,Togo,139,4.085,0.275,,0.41,0.293,0.177,0.085,0.5720000000000001
2019,India,140,4.015,0.755,,0.588,0.498,0.2,0.085,0.765
2019,Liberia,141,3.975,0.073,,0.44299999999999995,0.37,0.233,0.033,0.922
2019,Comoros,142,3.9730000000000003,0.27399999999999997,,0.505,0.142,0.275,0.078,0.757
2019,Madagascar,143,3.9330000000000003,0.27399999999999997,,0.555,0.14800000000000002,0.16899999999999998,0.040999999999999995,0.9159999999999999
2019,Lesotho,144,3.802,0.489,,0.168,0.359,0.107,0.09300000000000001,1.169
2019,Burundi,145,3.775,0.046,,0.38,0.22,0.17600000000000002,0.18,0.447
2019,Zimbabwe,146,3.6630000000000003,0.366,,0.433,0.361,0.151,0.08900000000000001,1.114
2019,Haiti,147,3.597,0.32299999999999995,,0.449,0.026000000000000002,0.419,0.11,0.688
2019,Botswana,148,3.488,1.041,,0.5379999999999999,0.455,0.025,0.1,1.145
2019,Syria,149,3.4619999999999997,0.619,,0.44,0.013000000000000001,0.331,0.141,0.37799999999999995
2019,Malawi,150,3.41,0.191,,0.495,0.44299999999999995,0.218,0.08900000000000001,0.56
2019,Yemen,151,3.38,0.287,,0.46299999999999997,0.14300000000000002,0.10800000000000001,0.077,1.163
2019,Rwanda,152,3.3339999999999996,0.359,,0.614,0.555,0.217,0.41100000000000003,0.711
2019,Tanzania,153,3.2310000000000003,0.47600000000000003,,0.499,0.41700000000000004,0.276,0.147,0.885
2019,Afghanistan,154,3.2030000000000003,0.35,,0.361,0.0,0.158,0.025,0.517
2019,Central African Republic,155,3.083,0.026000000000000002,,0.105,0.225,0.235,0.035,0.0
2019,South Sudan,156,2.853,0.306,,0.295,0.01,0.20199999999999999,0.091,0.575
